DATAFLOW,LAST_UPDATE,freq,unit,hhtyp,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:ISOC_CI_IN_H(1.0),16/06/24 23:00:00,Annual,Percentage of households,Three or more adults with dependent children,Hungary,2010,75.64,
ESTAT:ISOC_CI_IN_H(1.0),16/06/24 23:00:00,Annual,Percentage of households,Three or more adults with dependent children,Hungary,2011,79.87,
ESTAT:ISOC_CI_IN_H(1.0),16/06/24 23:00:00,Annual,Percentage of households,Three or more adults with dependent children,Hungary,2012,88.00,
ESTAT:ISOC_CI_IN_H(1.0),16/06/24 23:00:00,Annual,Percentage of households,Three or more adults with dependent children,Hungary,2013,90.75,
ESTAT:ISOC_CI_IN_H(1.0),16/06/24 23:00:00,Annual,Percentage of households,Three or more adults with dependent children,Hungary,2014,93.55,
ESTAT:ISOC_CI_IN_H(1.0),16/06/24 23:00:00,Annual,Percentage of households,Three or more adults with dependent children,Hungary,2015,93.85,
ESTAT:ISOC_CI_IN_H(1.0),16/06/24 23:00:00,Annual,Percentage of households,Three or more adults with dependent children,Hungary,2016,94.73,
ESTAT:ISOC_CI_IN_H(1.0),16/06/24 23:00:00,Annual,Percentage of households,Three or more adults with dependent children,Hungary,2017,95.40,
ESTAT:ISOC_CI_IN_H(1.0),16/06/24 23:00:00,Annual,Percentage of households,Three or more adults with dependent children,Hungary,2018,96.05,
ESTAT:ISOC_CI_IN_H(1.0),16/06/24 23:00:00,Annual,Percentage of households,Three or more adults with dependent children,Hungary,2019,97.72,
ESTAT:ISOC_CI_IN_H(1.0),16/06/24 23:00:00,Annual,Percentage of households,Three or more adults with dependent children,Hungary,2020,97.99,
ESTAT:ISOC_CI_IN_H(1.0),16/06/24 23:00:00,Annual,Percentage of households,Three or more adults with dependent children,Hungary,2021,98.40,
ESTAT:ISOC_CI_IN_H(1.0),16/06/24 23:00:00,Annual,Percentage of households,Three or more adults with dependent children,Hungary,2022,99.13,
ESTAT:ISOC_CI_IN_H(1.0),16/06/24 23:00:00,Annual,Percentage of households,Three or more adults with dependent children,Hungary,2023,98.40,
ESTAT:ISOC_CI_IN_H(1.0),16/06/24 23:00:00,Annual,Percentage of households,Three or more adults with dependent children,Ireland,2003,51.78,
ESTAT:ISOC_CI_IN_H(1.0),16/06/24 23:00:00,Annual,Percentage of households,Three or more adults with dependent children,Ireland,2004,54.79,
ESTAT:ISOC_CI_IN_H(1.0),16/06/24 23:00:00,Annual,Percentage of households,Three or more adults with dependent children,Ireland,2005,64.89,
ESTAT:ISOC_CI_IN_H(1.0),16/06/24 23:00:00,Annual,Percentage of households,Three or more adults with dependent children,Ireland,2006,67.03,
ESTAT:ISOC_CI_IN_H(1.0),16/06/24 23:00:00,Annual,Percentage of households,Three or more adults with dependent children,Ireland,2007,75.02,
ESTAT:ISOC_CI_IN_H(1.0),16/06/24 23:00:00,Annual,Percentage of households,Three or more adults with dependent children,Ireland,2008,79.18,
ESTAT:ISOC_CI_IN_H(1.0),16/06/24 23:00:00,Annual,Percentage of households,Three or more adults with dependent children,Ireland,2009,86.33,
ESTAT:ISOC_CI_IN_H(1.0),16/06/24 23:00:00,Annual,Percentage of households,Three or more adults with dependent children,Ireland,2010,90.78,
ESTAT:ISOC_CI_IN_H(1.0),16/06/24 23:00:00,Annual,Percentage of households,Three or more adults with dependent children,Ireland,2011,94.86,
ESTAT:ISOC_CI_IN_H(1.0),16/06/24 23:00:00,Annual,Percentage of households,Three or more adults with dependent children,Ireland,2012,96.44,
ESTAT:ISOC_CI_IN_H(1.0),16/06/24 23:00:00,Annual,Percentage of households,Three or more adults with dependent children,Ireland,2013,95.15,
ESTAT:ISOC_CI_IN_H(1.0),16/06/24 23:00:00,Annual,Percentage of households,Three or more adults with dependent children,Ireland,2014,95.34,
ESTAT:ISOC_CI_IN_H(1.0),16/06/24 23:00:00,Annual,Percentage of households,Three or more adults with dependent children,Ireland,2015,96.21,
ESTAT:ISOC_CI_IN_H(1.0),16/06/24 23:00:00,Annual,Percentage of households,Three or more adults with dependent children,Ireland,2016,97.48,
ESTAT:ISOC_CI_IN_H(1.0),16/06/24 23:00:00,Annual,Percentage of households,Three or more adults with dependent children,Ireland,2017,98.06,
ESTAT:ISOC_CI_IN_H(1.0),16/06/24 23:00:00,Annual,Percentage of households,Three or more adults with dependent children,Ireland,2018,99.50,
ESTAT:ISOC_CI_IN_H(1.0),16/06/24 23:00:00,Annual,Percentage of households,Three or more adults with dependent children,Ireland,2019,98.42,
ESTAT:ISOC_CI_IN_H(1.0),16/06/24 23:00:00,Annual,Percentage of households,Three or more adults with dependent children,Ireland,2020,92.67,
ESTAT:ISOC_CI_IN_H(1.0),16/06/24 23:00:00,Annual,Percentage of households,Three or more adults with dependent children,Ireland,2021,100.00,b
ESTAT:ISOC_CI_IN_H(1.0),16/06/24 23:00:00,Annual,Percentage of households,Three or more adults with dependent children,Ireland,2022,,u
ESTAT:ISOC_CI_IN_H(1.0),16/06/24 23:00:00,Annual,Percentage of households,Three or more adults with dependent children,Ireland,2023,96.87,
ESTAT:ISOC_CI_IN_H(1.0),16/06/24 23:00:00,Annual,Percentage of households,Three or more adults with dependent children,Iceland,2004,95.00,
ESTAT:ISOC_CI_IN_H(1.0),16/06/24 23:00:00,Annual,Percentage of households,Three or more adults with dependent children,Iceland,2005,98.21,
ESTAT:ISOC_CI_IN_H(1.0),16/06/24 23:00:00,Annual,Percentage of households,Three or more adults with dependent children,Iceland,2006,98.13,
ESTAT:ISOC_CI_IN_H(1.0),16/06/24 23:00:00,Annual,Percentage of households,Three or more adults with dependent children,Iceland,2007,98.02,
ESTAT:ISOC_CI_IN_H(1.0),16/06/24 23:00:00,Annual,Percentage of households,Three or more adults with dependent children,Iceland,2008,98.15,
ESTAT:ISOC_CI_IN_H(1.0),16/06/24 23:00:00,Annual,Percentage of households,Three or more adults with dependent children,Iceland,2009,98.90,
ESTAT:ISOC_CI_IN_H(1.0),16/06/24 23:00:00,Annual,Percentage of households,Three or more adults with dependent children,Iceland,2010,99.33,
ESTAT:ISOC_CI_IN_H(1.0),16/06/24 23:00:00,Annual,Percentage of households,Three or more adults with dependent children,Iceland,2011,99.53,
ESTAT:ISOC_CI_IN_H(1.0),16/06/24 23:00:00,Annual,Percentage of households,Three or more adults with dependent children,Iceland,2012,99.69,
ESTAT:ISOC_CI_IN_H(1.0),16/06/24 23:00:00,Annual,Percentage of households,Three or more adults with dependent children,Iceland,2013,100.00,
ESTAT:ISOC_CI_IN_H(1.0),16/06/24 23:00:00,Annual,Percentage of households,Three or more adults with dependent children,Iceland,2014,99.69,
ESTAT:ISOC_CI_IN_H(1.0),16/06/24 23:00:00,Annual,Percentage of households,Three or more adults with dependent children,Iceland,2017,99.62,
ESTAT:ISOC_CI_IN_H(1.0),16/06/24 23:00:00,Annual,Percentage of households,Three or more adults with dependent children,Iceland,2018,99.73,
ESTAT:ISOC_CI_IN_H(1.0),16/06/24 23:00:00,Annual,Percentage of households,Three or more adults with dependent children,Iceland,2019,100.00,
ESTAT:ISOC_CI_IN_H(1.0),16/06/24 23:00:00,Annual,Percentage of households,Three or more adults with dependent children,Iceland,2020,100.00,
ESTAT:ISOC_CI_IN_H(1.0),16/06/24 23:00:00,Annual,Percentage of households,Three or more adults with dependent children,Italy,2002,44.56,
ESTAT:ISOC_CI_IN_H(1.0),16/06/24 23:00:00,Annual,Percentage of households,Three or more adults with dependent children,Italy,2003,40.76,
ESTAT:ISOC_CI_IN_H(1.0),16/06/24 23:00:00,Annual,Percentage of households,Three or more adults with dependent children,Italy,2004,47.99,
ESTAT:ISOC_CI_IN_H(1.0),16/06/24 23:00:00,Annual,Percentage of households,Three or more adults with dependent children,Italy,2005,58.15,
ESTAT:ISOC_CI_IN_H(1.0),16/06/24 23:00:00,Annual,Percentage of households,Three or more adults with dependent children,Italy,2006,58.90,
ESTAT:ISOC_CI_IN_H(1.0),16/06/24 23:00:00,Annual,Percentage of households,Three or more adults with dependent children,Italy,2007,62.55,
ESTAT:ISOC_CI_IN_H(1.0),16/06/24 23:00:00,Annual,Percentage of households,Three or more adults with dependent children,Italy,2008,65.33,
ESTAT:ISOC_CI_IN_H(1.0),16/06/24 23:00:00,Annual,Percentage of households,Three or more adults with dependent children,Italy,2009,74.38,
ESTAT:ISOC_CI_IN_H(1.0),16/06/24 23:00:00,Annual,Percentage of households,Three or more adults with dependent children,Italy,2010,79.07,
ESTAT:ISOC_CI_IN_H(1.0),16/06/24 23:00:00,Annual,Percentage of households,Three or more adults with dependent children,Italy,2011,83.27,
ESTAT:ISOC_CI_IN_H(1.0),16/06/24 23:00:00,Annual,Percentage of households,Three or more adults with dependent children,Italy,2012,84.81,
ESTAT:ISOC_CI_IN_H(1.0),16/06/24 23:00:00,Annual,Percentage of households,Three or more adults with dependent children,Italy,2013,87.05,
ESTAT:ISOC_CI_IN_H(1.0),16/06/24 23:00:00,Annual,Percentage of households,Three or more adults with dependent children,Italy,2014,89.55,
ESTAT:ISOC_CI_IN_H(1.0),16/06/24 23:00:00,Annual,Percentage of households,Three or more adults with dependent children,Italy,2015,93.44,
ESTAT:ISOC_CI_IN_H(1.0),16/06/24 23:00:00,Annual,Percentage of households,Three or more adults with dependent children,Italy,2016,92.55,
ESTAT:ISOC_CI_IN_H(1.0),16/06/24 23:00:00,Annual,Percentage of households,Three or more adults with dependent children,Italy,2017,94.83,
ESTAT:ISOC_CI_IN_H(1.0),16/06/24 23:00:00,Annual,Percentage of households,Three or more adults with dependent children,Italy,2018,96.61,
ESTAT:ISOC_CI_IN_H(1.0),16/06/24 23:00:00,Annual,Percentage of households,Three or more adults with dependent children,Italy,2019,97.06,
ESTAT:ISOC_CI_IN_H(1.0),16/06/24 23:00:00,Annual,Percentage of households,Three or more adults with dependent children,Italy,2020,97.46,
ESTAT:ISOC_CI_IN_H(1.0),16/06/24 23:00:00,Annual,Percentage of households,Three or more adults with dependent children,Italy,2021,99.08,
ESTAT:ISOC_CI_IN_H(1.0),16/06/24 23:00:00,Annual,Percentage of households,Three or more adults with dependent children,Italy,2022,98.89,
ESTAT:ISOC_CI_IN_H(1.0),16/06/24 23:00:00,Annual,Percentage of households,Three or more adults with dependent children,Italy,2023,98.89,
ESTAT:ISOC_CI_IN_H(1.0),16/06/24 23:00:00,Annual,Percentage of households,Three or more adults with dependent children,Lithuania,2004,14.63,
ESTAT:ISOC_CI_IN_H(1.0),16/06/24 23:00:00,Annual,Percentage of households,Three or more adults with dependent children,Lithuania,2005,29.36,
ESTAT:ISOC_CI_IN_H(1.0),16/06/24 23:00:00,Annual,Percentage of households,Three or more adults with dependent children,Lithuania,2006,67.58,
ESTAT:ISOC_CI_IN_H(1.0),16/06/24 23:00:00,Annual,Percentage of households,Three or more adults with dependent children,Lithuania,2007,78.44,
ESTAT:ISOC_CI_IN_H(1.0),16/06/24 23:00:00,Annual,Percentage of households,Three or more adults with dependent children,Lithuania,2008,81.73,
ESTAT:ISOC_CI_IN_H(1.0),16/06/24 23:00:00,Annual,Percentage of households,Three or more adults with dependent children,Lithuania,2009,85.17,
ESTAT:ISOC_CI_IN_H(1.0),16/06/24 23:00:00,Annual,Percentage of households,Three or more adults with dependent children,Lithuania,2010,86.67,
ESTAT:ISOC_CI_IN_H(1.0),16/06/24 23:00:00,Annual,Percentage of households,Three or more adults with dependent children,Lithuania,2011,89.77,
ESTAT:ISOC_CI_IN_H(1.0),16/06/24 23:00:00,Annual,Percentage of households,Three or more adults with dependent children,Lithuania,2012,92.30,
ESTAT:ISOC_CI_IN_H(1.0),16/06/24 23:00:00,Annual,Percentage of households,Three or more adults with dependent children,Lithuania,2013,94.78,
ESTAT:ISOC_CI_IN_H(1.0),16/06/24 23:00:00,Annual,Percentage of households,Three or more adults with dependent children,Lithuania,2014,93.86,
ESTAT:ISOC_CI_IN_H(1.0),16/06/24 23:00:00,Annual,Percentage of households,Three or more adults with dependent children,Lithuania,2015,94.31,
ESTAT:ISOC_CI_IN_H(1.0),16/06/24 23:00:00,Annual,Percentage of households,Three or more adults with dependent children,Lithuania,2016,97.40,
ESTAT:ISOC_CI_IN_H(1.0),16/06/24 23:00:00,Annual,Percentage of households,Three or more adults with dependent children,Lithuania,2017,96.93,
ESTAT:ISOC_CI_IN_H(1.0),16/06/24 23:00:00,Annual,Percentage of households,Three or more adults with dependent children,Lithuania,2018,98.33,
ESTAT:ISOC_CI_IN_H(1.0),16/06/24 23:00:00,Annual,Percentage of households,Three or more adults with dependent children,Lithuania,2019,99.09,
ESTAT:ISOC_CI_IN_H(1.0),16/06/24 23:00:00,Annual,Percentage of households,Three or more adults with dependent children,Lithuania,2020,98.54,
ESTAT:ISOC_CI_IN_H(1.0),16/06/24 23:00:00,Annual,Percentage of households,Three or more adults with dependent children,Lithuania,2021,99.04,
ESTAT:ISOC_CI_IN_H(1.0),16/06/24 23:00:00,Annual,Percentage of households,Three or more adults with dependent children,Lithuania,2022,99.58,
ESTAT:ISOC_CI_IN_H(1.0),16/06/24 23:00:00,Annual,Percentage of households,Three or more adults with dependent children,Lithuania,2023,99.86,
ESTAT:ISOC_CI_IN_H(1.0),16/06/24 23:00:00,Annual,Percentage of households,Three or more adults with dependent children,Luxembourg,2002,46.57,
ESTAT:ISOC_CI_IN_H(1.0),16/06/24 23:00:00,Annual,Percentage of households,Three or more adults with dependent children,Luxembourg,2003,62.00,
ESTAT:ISOC_CI_IN_H(1.0),16/06/24 23:00:00,Annual,Percentage of households,Three or more adults with dependent children,Luxembourg,2004,79.47,
ESTAT:ISOC_CI_IN_H(1.0),16/06/24 23:00:00,Annual,Percentage of households,Three or more adults with dependent children,Luxembourg,2005,78.48,
ESTAT:ISOC_CI_IN_H(1.0),16/06/24 23:00:00,Annual,Percentage of households,Three or more adults with dependent children,Luxembourg,2006,88.92,
ESTAT:ISOC_CI_IN_H(1.0),16/06/24 23:00:00,Annual,Percentage of households,Three or more adults with dependent children,Luxembourg,2007,88.89,
ESTAT:ISOC_CI_IN_H(1.0),16/06/24 23:00:00,Annual,Percentage of households,Three or more adults with dependent children,Luxembourg,2008,92.63,
ESTAT:ISOC_CI_IN_H(1.0),16/06/24 23:00:00,Annual,Percentage of households,Three or more adults with dependent children,Luxembourg,2009,97.10,
ESTAT:ISOC_CI_IN_H(1.0),16/06/24 23:00:00,Annual,Percentage of households,Three or more adults with dependent children,Luxembourg,2010,98.96,
ESTAT:ISOC_CI_IN_H(1.0),16/06/24 23:00:00,Annual,Percentage of households,Three or more adults with dependent children,Luxembourg,2011,99.44,
ESTAT:ISOC_CI_IN_H(1.0),16/06/24 23:00:00,Annual,Percentage of households,Three or more adults with dependent children,Luxembourg,2012,99.47,
ESTAT:ISOC_CI_IN_H(1.0),16/06/24 23:00:00,Annual,Percentage of households,Three or more adults with dependent children,Luxembourg,2013,100.00,
ESTAT:ISOC_CI_IN_H(1.0),16/06/24 23:00:00,Annual,Percentage of households,Three or more adults with dependent children,Luxembourg,2014,99.51,
ESTAT:ISOC_CI_IN_H(1.0),16/06/24 23:00:00,Annual,Percentage of households,Three or more adults with dependent children,Luxembourg,2015,100.00,
ESTAT:ISOC_CI_IN_H(1.0),16/06/24 23:00:00,Annual,Percentage of households,Three or more adults with dependent children,Luxembourg,2016,100.00,
ESTAT:ISOC_CI_IN_H(1.0),16/06/24 23:00:00,Annual,Percentage of households,Three or more adults with dependent children,Luxembourg,2017,99.47,
ESTAT:ISOC_CI_IN_H(1.0),16/06/24 23:00:00,Annual,Percentage of households,Three or more adults with dependent children,Luxembourg,2018,97.71,b
ESTAT:ISOC_CI_IN_H(1.0),16/06/24 23:00:00,Annual,Percentage of households,Three or more adults with dependent children,Luxembourg,2019,97.11,
ESTAT:ISOC_CI_IN_H(1.0),16/06/24 23:00:00,Annual,Percentage of households,Three or more adults with dependent children,Luxembourg,2020,99.01,
ESTAT:ISOC_CI_IN_H(1.0),16/06/24 23:00:00,Annual,Percentage of households,Three or more adults with dependent children,Luxembourg,2021,100.00,
ESTAT:ISOC_CI_IN_H(1.0),16/06/24 23:00:00,Annual,Percentage of households,Three or more adults with dependent children,Luxembourg,2022,100.00,
ESTAT:ISOC_CI_IN_H(1.0),16/06/24 23:00:00,Annual,Percentage of households,Three or more adults with dependent children,Luxembourg,2023,99.57,
ESTAT:ISOC_CI_IN_H(1.0),16/06/24 23:00:00,Annual,Percentage of households,Three or more adults with dependent children,Latvia,2004,21.24,
ESTAT:ISOC_CI_IN_H(1.0),16/06/24 23:00:00,Annual,Percentage of households,Three or more adults with dependent children,Latvia,2005,45.17,
ESTAT:ISOC_CI_IN_H(1.0),16/06/24 23:00:00,Annual,Percentage of households,Three or more adults with dependent children,Latvia,2006,67.18,
ESTAT:ISOC_CI_IN_H(1.0),16/06/24 23:00:00,Annual,Percentage of households,Three or more adults with dependent children,Latvia,2007,80.74,
